,Unnamed: 0,accNowDelinq,accOpenPast24Mths,acceptD,addrState,addrZip,allUtil,annualInc,annualIncJoint,applicationType,avgCurBal,bcOpenToBuy,bcUtil,chargeoffWithin12Mths,collections12MthsExMed,creditPullD,delinq2Yrs,delinqAmnt,desc,disbursementMethod,dti,dtiJoint,earliestCrLine,empLength,empTitle,expD,expDefaultRate,ficoRangeHigh,ficoRangeLow,fundedAmount,grade,homeOwnership,housingPayment,iLUtil,id,ilsExpD,initialListStatus,inqFi,inqLast12m,inqLast6Mths,installment,intRate,investorCount,isIncV,isIncVJoint,listD,loanAmount,maxBalBc,memberId,moSinOldIlAcct,moSinOldRevTlOp,moSinRcntRevTlOp,moSinRcntTl,mortAcc,mtgPayment,mthsSinceLastDelinq,mthsSinceLastMajorDerog,mthsSinceLastRecord,mthsSinceRcntIl,mthsSinceRecentBc,mthsSinceRecentBcDlq,mthsSinceRecentInq,mthsSinceRecentRevolDelinq,numAcctsEver120Ppd,numActvBcTl,numActvRevTl,numBcSats,numBcTl,numIlTl,numOpRevTl,numRevAccts,numRevTlBalGt0,numSats,numTl120dpd2m,numTl30dpd,numTl90gDpd24m,numTlOpPast12m,openAcc,openAcc6m,openActIl,openIl12m,openIl24m,openRv12m,openRv24m,pctTlNvrDlq,percentBcGt75,pubRec,pubRecBankruptcies,purpose,reviewStatus,reviewStatusD,revolBal,revolBalJoint,revolUtil,secAppChargeoffWithin12Mths,secAppCollections12MthsExMed,secAppEarliestCrLine,secAppFicoRangeHigh,secAppFicoRangeLow,secAppInqLast6Mths,secAppMortAcc,secAppMthsSinceLastMajorDerog,secAppNumRevAccts,secAppOpenAcc,secAppOpenActIl,secAppRevolUtil,serviceFeeRate,subGrade,taxLiens,term,totCollAmt,totCurBal,totHiCredLim,totalAcc,totalBalExMort,totalBalIl,totalBcLimit,totalCuTl,totalIlHighCreditLimit,totalRevHiLim
0,0,0,18,2018-04-13T09:41:01.000-07:00,TX,750xx,25.9,79000.0,,INDIVIDUAL,674,19693.0,12.9,0,0,2018-04-13T09:33:19.000-07:00,1,0.0,,CASH,18.35,,1976-07-12T17:00:00.000-07:00,120.0,Collector,2018-05-28T09:41:02.000-07:00,6.8,669,665,5225.0,C,OWN,,39.9,131525815,2018-05-01T10:00:00.000-07:00,F,2,5,0,237.82,13.58,,NOT_VERIFIED,,2018-05-01T10:00:00.000-07:00,7000.0,1043.0,147475995,328.0,501,1,1,1,0.0,20.0,20.0,,36.0,7.0,58.0,3.0,20.0,6,7,15,9,16,12,30,51,15,32,0.0,0,1,6,32,2,2,0,0,6,18,87,0.0,0,0,debt_consolidation,APPROVED,2018-05-01T08:14:22.000-07:00,7669.0,,16.8,,,,,,,,,,,,,1.13,C2,0,36,3245,19548,75475,64,19548,11879.0,22600,6,29775,45700
1,1,0,2,2018-04-21T10:45:59.000-07:00,AR,720xx,11.1,62000.0,,INDIVIDUAL,7670,13538.0,1.2,0,0,2018-04-21T10:41:29.000-07:00,0,0.0,,CASH,12.85,,2009-06-20T17:00:00.000-07:00,108.0,Mental Health Technician,2018-05-31T10:00:00.000-07:00,1.86,819,815,3300.0,A,RENT,1300.0,19.2,132031020,2018-05-01T10:00:00.000-07:00,F,0,0,0,140.94,7.96,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,4500.0,162.0,148190637,103.0,106,7,7,0,0.0,,,,22.0,7.0,,20.0,,0,1,1,3,5,10,4,7,1,7,0.0,0,0,1,7,0,3,0,1,1,1,100,0.0,0,0,medical,APPROVED,2018-05-01T09:30:28.000-07:00,162.0,,1.2,,,,,,,,,,,,,0.83,A5,0,36,0,46020,81949,17,46020,45858.0,13700,4,68249,13700
2,2,0,0,2018-04-18T19:10:55.000-07:00,WA,985xx,66.6,18000.0,,INDIVIDUAL,1015,463.0,88.4,0,0,2018-04-18T19:06:47.000-07:00,0,0.0,,CASH,10.8,,2006-11-18T16:00:00.000-08:00,,,2018-05-31T10:00:00.000-07:00,3.8,714,710,1250.0,B,OWN,,,131920399,2018-05-01T10:00:00.000-07:00,F,0,0,0,194.77,10.41,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,6000.0,3278.0,147888275,,137,102,102,0,0.0,,,,,102.0,,,,0,2,3,2,2,0,4,4,3,4,0.0,0,0,0,4,0,0,0,0,0,0,100,50.0,0,0,debt_consolidation,APPROVED,2018-05-01T08:48:53.000-07:00,4061.0,,66.6,,,,,,,,,,,,,0.96,B3,0,36,0,4061,6100,4,4061,0.0,4000,0,0,6100
3,3,0,1,2018-04-27T07:56:14.000-07:00,ND,585xx,89.9,50000.0,,INDIVIDUAL,4851,55.0,98.6,0,0,2018-04-27T07:51:28.000-07:00,0,0.0,,CASH,12.94,,2005-12-26T16:00:00.000-08:00,24.0,Operator,2018-05-31T10:00:00.000-07:00,6.8,674,670,2125.0,C,MORTGAGE,440.0,94.8,132365612,2018-05-01T10:00:00.000-07:00,F,3,5,0,85.53,14.07,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,2500.0,2561.0,148756776,10.0,148,67,10,1,0.0,33.0,,,10.0,67.0,33.0,10.0,33.0,0,2,3,2,3,1,4,8,3,5,0.0,0,0,1,5,0,1,1,1,0,0,80,100.0,0,0,other,APPROVED,2018-05-01T08:36:54.000-07:00,4278.0,,72.5,,,,,,,,,,,,,1.13,C3,0,36,0,24256,26972,10,24256,19978.0,3900,0,21072,5900
4,4,0,5,2018-04-25T11:31:15.000-07:00,CA,910xx,90.0,34000.0,106000.0,JOINT,5065,4944.0,56.6,0,0,2018-04-23T16:59:31.000-07:00,0,0.0,,CASH,8.82,6.96,2012-08-22T17:00:00.000-07:00,0.0,Customer Relations,2018-05-31T10:00:00.000-07:00,14.72,669,665,3675.0,E,RENT,2450.0,106.4,131846572,2018-05-01T10:00:00.000-07:00,F,1,5,0,193.29,22.9,,VERIFIED,VERIFIED,2018-05-01T10:00:00.000-07:00,5000.0,2008.0,148301288,68.0,65,0,0,0,0.0,,,,68.0,0.0,,0.0,,0,4,5,6,6,2,8,9,5,10,0.0,0,0,3,10,2,2,0,0,3,5,100,33.3,0,0,credit_card,APPROVED,2018-05-01T06:43:13.000-07:00,7566.0,10796.0,47.9,0.0,0.0,2011-11-17T16:00:00.000-08:00,604.0,600.0,2.0,0.0,,9.0,14.0,7.0,51.2,1.58,E1,0,36,0,50647,56300,11,50647,43081.0,11400,0,40500,15800
5,5,0,1,2018-04-23T13:53:41.000-07:00,GA,305xx,0.0,24440.0,,INDIVIDUAL,0,7500.0,0.0,0,0,2018-04-23T13:43:09.000-07:00,0,0.0,,CASH,0.0,,2001-06-22T17:00:00.000-07:00,0.0,Debone,2018-05-31T10:00:00.000-07:00,3.8,734,730,2350.0,B,RENT,375.0,,132141170,2018-05-01T10:00:00.000-07:00,F,0,1,1,211.0,10.41,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,6500.0,0.0,148291340,,202,2,2,0,0.0,,,,,202.0,,2.0,,0,0,0,1,1,0,2,2,0,2,0.0,0,0,1,2,1,0,0,0,1,1,100,0.0,0,0,other,APPROVED,2018-05-01T08:49:05.000-07:00,0.0,,0.0,,,,,,,,,,,,,0.96,B3,0,36,0,0,13500,2,0,0.0,7500,0,0,13500
6,6,0,15,2018-04-23T11:07:26.000-07:00,VA,236xx,78.2,45000.0,165000.0,JOINT,14623,8748.0,67.8,0,1,2018-04-23T10:56:07.000-07:00,1,0.0,,CASH,70.83,25.37,1993-05-22T17:00:00.000-07:00,72.0,Continuing Education Manager,2018-05-31T10:00:00.000-07:00,6.8,669,665,3125.0,C,MORTGAGE,2347.0,84.8,132120650,2018-05-01T10:00:00.000-07:00,F,0,2,0,527.43,16.01,,SOURCE_VERIFIED,SOURCE_VERIFIED,2018-05-01T10:00:00.000-07:00,15000.0,6278.0,148260676,149.0,299,5,5,2,2359.5,7.0,71.0,,7.0,5.0,7.0,7.0,7.0,2,8,13,10,14,21,17,25,13,30,0.0,0,0,6,30,2,12,2,6,4,8,95,70.0,0,0,debt_consolidation,APPROVED,2018-05-01T08:51:08.000-07:00,29292.0,67717.0,59.7,0.0,0.0,2003-05-22T17:00:00.000-07:00,674.0,670.0,0.0,2.0,,20.0,20.0,6.0,62.8,1.13,C5,0,36,0,438694,494777,48,146616,117324.0,27200,7,138314,49100
7,7,0,6,2018-04-25T05:12:10.000-07:00,CO,810xx,56.2,60000.0,,INDIVIDUAL,4100,7424.0,32.5,0,0,2018-04-25T05:05:44.000-07:00,0,0.0,,CASH,14.84,,1999-04-24T17:00:00.000-07:00,84.0,Management,2018-05-31T10:00:00.000-07:00,1.86,694,690,3350.0,A,RENT,1050.0,85.8,132247253,2018-05-01T10:00:00.000-07:00,F,1,2,1,307.45,6.71,,VERIFIED,,2018-05-01T10:00:00.000-07:00,10000.0,3200.0,148449107,112.0,228,7,4,1,0.0,26.0,41.0,,4.0,7.0,41.0,4.0,41.0,4,2,3,2,7,5,5,13,3,7,0.0,0,0,5,7,1,2,2,2,3,4,73,0.0,0,0,credit_card,APPROVED,2018-05-01T07:28:33.000-07:00,4276.0,,18.9,,,,,,,,,,,,,0.83,A3,0,36,0,28703,51076,19,28703,24427.0,11000,1,28476,22600
8,8,0,8,2018-04-24T11:03:15.000-07:00,CA,917xx,52.9,40000.0,,INDIVIDUAL,2277,4969.0,64.5,0,0,2018-04-18T14:00:16.000-07:00,0,0.0,,CASH,34.5,,2012-11-17T16:00:00.000-08:00,60.0,Sales,2018-05-31T10:00:00.000-07:00,6.8,704,700,3275.0,C,RENT,800.0,61.1,131865401,2018-05-01T10:00:00.000-07:00,F,0,1,0,562.6,16.01,,VERIFIED,,2018-05-01T10:00:00.000-07:00,16000.0,4612.0,147772160,47.0,65,7,7,0,0.0,,,,13.0,7.0,,8.0,,0,5,7,5,5,3,11,11,7,13,0.0,0,0,3,13,0,2,0,2,3,6,100,20.0,0,0,debt_consolidation,APPROVED,2018-05-01T08:55:55.000-07:00,11648.0,,43.8,,,,,,,,,,,,,1.13,C5,0,36,0,29596,55969,14,29596,17948.0,14000,0,29369,26600
9,9,0,16,2018-04-25T14:40:10.000-07:00,MD,211xx,72.6,105000.0,250000.0,JOINT,24355,27520.0,2.4,0,0,2018-04-25T14:35:12.000-07:00,0,0.0,,CASH,36.18,25.91,1994-05-24T17:00:00.000-07:00,120.0,Branch Manager,2018-05-31T10:00:00.000-07:00,1.86,729,725,4950.0,A,MORTGAGE,0.0,83.0,132269767,2018-05-01T10:00:00.000-07:00,F,2,5,2,465.5,7.34,,SOURCE_VERIFIED,SOURCE_VERIFIED,2018-05-01T10:00:00.000-07:00,15000.0,604.0,148536977,142.0,173,3,2,2,1966.67,,,,2.0,6.0,,3.0,,0,2,6,5,14,22,10,26,6,24,0.0,0,0,7,24,4,11,5,8,2,7,100,0.0,0,0,credit_card,APPROVED,2018-05-01T08:22:46.000-07:00,32250.0,94601.0,49.2,0.0,0.0,2002-08-24T17:00:00.000-07:00,679.0,675.0,5.0,3.0,68.0,51.0,24.0,7.0,39.3,0.83,A4,0,36,0,511461,578961,52,154246,121996.0,28200,6,146938,65600
10,10,0,2,2018-04-24T13:42:18.000-07:00,NC,273xx,74.7,35000.0,110000.0,JOINT,4721,2247.0,75.8,0,0,2018-04-24T11:47:23.000-07:00,0,0.0,,CASH,58.78,21.88,1998-12-23T16:00:00.000-08:00,60.0,Teacher,2018-05-31T10:00:00.000-07:00,5.71,739,735,7250.0,C,RENT,0.0,77.5,132191781,2018-05-01T10:00:00.000-07:00,F,1,0,0,541.3,12.61,,VERIFIED,SOURCE_VERIFIED,2018-05-01T10:00:00.000-07:00,24000.0,6475.0,148362245,216.0,232,34,9,0,0.0,38.0,,,9.0,34.0,38.0,16.0,38.0,0,2,2,2,3,21,3,4,2,16,0.0,0,0,1,16,0,13,1,2,0,0,92,50.0,0,0,debt_consolidation,APPROVED,2018-05-01T08:59:42.000-07:00,7053.0,22811.0,55.1,0.0,0.0,1998-12-23T16:00:00.000-08:00,699.0,695.0,0.0,0.0,,8.0,9.0,3.0,58.7,0.78,C1,0,60,0,75533,101130,25,75533,68480.0,9300,0,88330,12800
11,11,0,5,2018-04-23T17:48:21.000-07:00,OH,432xx,17.8,96000.0,,INDIVIDUAL,13703,15544.0,22.7,0,0,2018-04-23T02:11:43.000-07:00,0,0.0,,CASH,2.03,,2014-02-22T16:00:00.000-08:00,12.0,Truck driver,2018-05-31T10:00:00.000-07:00,1.86,699,695,11325.0,A,RENT,600.0,,132099851,2018-05-01T10:00:00.000-07:00,F,1,0,0,1096.13,7.96,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,35000.0,3251.0,148239740,,50,17,17,2,1160.8,,,,,20.0,,22.0,,0,3,4,4,5,0,8,9,4,9,0.0,0,0,0,9,0,0,0,0,0,5,100,25.0,0,0,major_purchase,APPROVED,2018-05-01T07:04:16.000-07:00,5556.0,,17.8,,,,,,,,,,,,,0.83,A5,0,36,1085,123323,155899,11,5556,0.0,20100,0,0,31200
12,12,0,2,2018-04-24T08:42:18.000-07:00,NV,891xx,47.3,85000.0,,INDIVIDUAL,18420,63201.0,44.6,0,0,2018-04-24T08:39:06.000-07:00,0,0.0,,CASH,32.41,,2000-08-23T17:00:00.000-07:00,,,2018-05-31T10:00:00.000-07:00,5.71,744,740,10600.0,C,MORTGAGE,1468.0,59.8,132188144,2018-05-01T10:00:00.000-07:00,F,0,0,0,824.57,16.01,,VERIFIED,,2018-05-01T10:00:00.000-07:00,33900.0,14686.0,148326538,122.0,212,12,12,3,1377.71,,,,25.0,12.0,,23.0,,0,8,9,10,14,5,13,17,9,16,0.0,0,0,1,16,0,2,0,0,1,2,100,0.0,0,0,debt_consolidation,APPROVED,2018-05-01T09:18:17.000-07:00,51138.0,,41.5,,,,,,,,,,,,,0.78,C5,0,60,0,294720,401943,26,84935,33797.0,114100,0,56543,123100
13,13,0,4,2018-04-30T08:18:04.000-07:00,CA,913xx,70.2,69000.0,114000.0,JOINT,28485,7140.0,71.6,0,0,2018-04-30T08:01:26.000-07:00,0,0.0,,CASH,25.53,18.56,1981-02-27T16:00:00.000-08:00,36.0,Credentialing Supervisor,2018-05-31T10:00:00.000-07:00,11.12,704,700,7725.0,D,MORTGAGE,1854.0,77.8,132513212,2018-05-01T10:00:00.000-07:00,F,4,5,0,287.1,17.47,,NOT_VERIFIED,NOT_VERIFIED,2018-05-01T10:00:00.000-07:00,8000.0,13431.0,148877971,78.0,118,26,3,1,1859.15,,,,3.0,26.0,,3.0,,0,4,5,5,5,6,7,7,5,13,0.0,0,0,2,13,1,4,2,3,0,0,100,40.0,0,0,debt_consolidation,APPROVED,2018-05-01T07:35:37.000-07:00,18084.0,22395.0,58.3,0.0,0.0,2008-06-29T17:00:00.000-07:00,654.0,650.0,0.0,1.0,34.0,5.0,8.0,3.0,89.4,1.36,D1,0,36,0,341816,372593,15,55837,37753.0,25100,1,48553,31000
14,14,0,6,2018-04-30T18:35:26.000-07:00,CA,921xx,51.4,140000.0,140000.0,JOINT,15700,27135.0,58.9,0,0,2018-04-30T18:23:11.000-07:00,0,0.0,,CASH,15.16,19.18,2008-04-30T17:00:00.000-07:00,120.0,District Manager,2018-05-31T10:00:00.000-07:00,15.63,674,670,23625.0,E,MORTGAGE,1246.0,51.4,132536868,2018-05-01T10:00:00.000-07:00,F,0,4,1,729.56,26.77,,NOT_VERIFIED,NOT_VERIFIED,2018-05-01T10:00:00.000-07:00,24000.0,9174.0,148913830,120.0,118,6,3,4,1262.33,,,,3.0,6.0,,2.0,,0,9,12,12,14,6,17,22,12,22,0.0,0,0,5,22,2,3,2,2,2,3,100,33.3,0,0,credit_card,APPROVED,2018-05-01T08:40:35.000-07:00,44086.0,68209.0,51.4,0.0,0.0,2009-05-31T17:00:00.000-07:00,679.0,675.0,0.0,0.0,,14.0,12.0,0.0,53.2,1.26,E5,0,60,0,329701,392172,33,63594,19508.0,66000,4,37972,85700
15,15,0,5,2018-04-29T20:48:55.000-07:00,CA,925xx,32.2,43000.0,,INDIVIDUAL,656,1353.0,49.9,0,0,2018-04-29T20:43:27.000-07:00,5,0.0,,CASH,5.19,,2001-12-29T16:00:00.000-08:00,120.0,pharmacy Technicain,2018-05-31T10:00:00.000-07:00,6.8,689,685,1100.0,C,RENT,500.0,74.4,132498258,2018-05-01T10:00:00.000-07:00,F,0,1,0,86.72,15.04,,NOT_VERIFIED,,2018-05-01T10:00:00.000-07:00,2500.0,1109.0,148861882,196.0,182,6,6,0,0.0,13.0,16.0,,84.0,18.0,16.0,10.0,16.0,5,2,5,3,4,6,7,10,5,9,0.0,0,2,4,9,2,2,0,0,4,5,50,33.3,0,0,medical,APPROVED,2018-05-01T08:02:23.000-07:00,2163.0,,16.3,,,,,,,,,,,,,1.13,C4,0,36,1457,5901,18325,16,5901,3738.0,2700,0,5025,13300
16,16,0,1,2018-04-30T11:45:19.000-07:00,OH,442xx,68.2,20000.0,,INDIVIDUAL,1409,1698.0,71.2,0,0,2018-04-30T11:41:26.000-07:00,0,0.0,,CASH,9.12,,2010-06-29T17:00:00.000-07:00,0.0,Server,2018-05-31T10:00:00.000-07:00,6.8,699,695,1525.0,C,OWN,,,132527288,2018-05-01T10:00:00.000-07:00,F,0,2,1,101.93,13.58,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,3000.0,3311.0,148889209,,94,6,6,0,0.0,,,,,58.0,,6.0,,0,2,3,2,2,0,3,3,3,3,0.0,0,0,1,3,1,0,0,0,1,1,100,50.0,0,0,moving,APPROVED,2018-05-01T08:39:05.000-07:00,4228.0,,68.2,,,,,,,,,,,,,1.13,C2,0,36,0,4228,6200,3,4228,0.0,5900,0,0,6200
17,17,0,4,2018-04-30T14:42:16.000-07:00,NE,688xx,48.3,33000.0,,INDIVIDUAL,574,3978.0,49.6,0,0,2018-04-29T18:48:06.000-07:00,1,0.0,,CASH,9.89,,2009-08-29T17:00:00.000-07:00,120.0,Dept manager,2018-05-31T10:00:00.000-07:00,6.8,664,660,3275.0,C,RENT,800.0,,132489019,2018-05-01T10:00:00.000-07:00,F,0,0,0,171.06,14.07,,NOT_VERIFIED,,2018-05-01T10:00:00.000-07:00,5000.0,1896.0,148852634,104.0,34,13,13,0,0.0,11.0,77.0,,56.0,15.0,,15.0,,1,4,7,5,6,5,8,9,7,8,0.0,0,0,0,8,0,0,0,0,0,4,85,60.0,0,0,credit_card,APPROVED,2018-05-01T08:41:26.000-07:00,4588.0,,48.3,,,,,,,,,,,,,1.13,C3,0,36,0,4588,9500,14,4588,0.0,7900,0,0,9500
18,18,0,3,2018-04-30T21:47:55.000-07:00,CA,914xx,37.9,15000.0,,INDIVIDUAL,1241,10604.0,40.8,0,0,2018-04-30T21:34:06.000-07:00,0,0.0,,CASH,28.0,,2013-09-30T17:00:00.000-07:00,120.0,Merchandise ,2018-05-31T10:00:00.000-07:00,6.8,679,675,1425.0,C,MORTGAGE,600.0,53.2,132557460,2018-05-01T10:00:00.000-07:00,F,2,4,1,117.28,12.61,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,3500.0,3012.0,148911467,9.0,55,8,8,0,0.0,,,103.0,9.0,12.0,,5.0,,0,3,4,3,3,1,6,6,4,7,0.0,0,0,3,7,0,1,1,1,2,2,100,0.0,1,1,debt_consolidation,APPROVED,2018-05-01T09:46:18.000-07:00,7358.0,,36.1,,,,,,,,,,,,,1.13,C1,0,36,287,8688,22900,7,8688,1330.0,17900,0,2500,20400
19,19,0,0,2018-04-30T14:33:07.000-07:00,NY,104xx,43.5,60000.0,120000.0,JOINT,2039,7171.0,74.5,0,0,2018-04-30T08:58:36.000-07:00,3,0.0,,CASH,35.24,17.87,1991-01-29T16:00:00.000-08:00,120.0,Office Manager,2018-05-31T10:00:00.000-07:00,11.12,684,680,3675.0,D,RENT,100.0,36.5,132512589,2018-05-01T10:00:00.000-07:00,F,0,0,0,218.28,18.45,,SOURCE_VERIFIED,NOT_VERIFIED,2018-05-01T10:00:00.000-07:00,6000.0,6467.0,148870632,81.0,327,54,31,0,0.0,2.0,23.0,,31.0,56.0,,,,2,8,14,8,8,7,16,21,14,20,0.0,0,2,0,20,0,4,0,0,0,0,89,50.0,0,0,car,APPROVED,2018-05-01T08:09:02.000-07:00,24271.0,25089.0,49.2,0.0,0.0,2012-06-29T17:00:00.000-07:00,674.0,670.0,2.0,0.0,,2.0,2.0,0.0,35.6,1.36,D2,0,36,0,38743,88991,28,38743,14472.0,28100,1,39691,49300
20,20,0,6,2018-04-30T17:29:02.000-07:00,CA,949xx,74.8,31000.0,,INDIVIDUAL,3904,,,0,0,2018-04-30T17:26:19.000-07:00,0,0.0,,CASH,23.73,,2008-02-29T16:00:00.000-08:00,0.0,CNA,2018-05-31T10:00:00.000-07:00,6.8,679,675,1575.0,C,RENT,500.0,83.9,132540590,2018-05-01T10:00:00.000-07:00,F,1,1,1,136.85,14.07,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,4000.0,0.0,148904522,122.0,120,3,3,0,0.0,,,,8.0,,,2.0,,0,0,1,0,3,6,3,11,1,5,0.0,0,0,4,5,1,2,1,3,3,3,94,,0,0,debt_consolidation,APPROVED,2018-05-01T08:27:40.000-07:00,121.0,,4.0,,,,,,,,,,,,,1.13,C3,0,36,5340,19518,26106,17,19518,19397.0,0,2,23106,3000
21,21,0,13,2018-04-30T19:02:37.000-07:00,GA,302xx,63.1,42000.0,,INDIVIDUAL,2369,9572.0,27.5,0,0,2018-04-30T18:48:41.000-07:00,0,0.0,,CASH,22.23,,2011-04-30T17:00:00.000-07:00,48.0,Correctional Officer,2018-05-31T10:00:00.000-07:00,6.8,704,700,2175.0,C,RENT,500.0,96.2,132541812,2018-05-01T10:00:00.000-07:00,F,1,3,2,173.43,15.04,,SOURCE_VERIFIED,,2018-05-01T10:00:00.000-07:00,5000.0,3268.0,148905804,35.0,84,1,1,0,0.0,58.0,58.0,,3.0,1.0,58.0,0.0,58.0,4,4,8,8,11,3,14,21,8,15,0.0,0,0,7,15,5,1,1,1,6,12,94,12.5,0,0,debt_consolidation,APPROVED,2018-05-01T09:00:16.000-07:00,4423.0,,18.4,,,,,,,,,,,,,1.13,C4,0,36,0,35542,56365,24,35542,31119.0,13200,0,32365,24000
22,22,0,10,2018-05-01T08:40:15.000-07:00,IN,478xx,76.9,65000.0,,INDIVIDUAL,3696,6339.0,66.8,0,0,2018-04-23T18:37:49.000-07:00,0,0.0,,CASH,28.58,,2007-12-23T16:00:00.000-08:00,48.0,Tower Foreman ,2018-05-31T10:00:00.000-07:00,15.63,669,665,17150.0,E,RENT,500.0,87.9,132156129,2018-05-01T10:00:00.000-07:00,F,1,4,1,562.67,22.9,,NOT_VERIFIED,,2018-05-01T10:00:00.000-07:00,20000.0,5406.0,148306393,65.0,124,2,2,0,0.0,,,,3.0,2.0,,2.0,,0,6,11,9,9,12,15,17,11,17,0.0,0,0,4,17,3,2,2,5,2,5,100,44.4,0,0,debt_consolidation,APPROVED,2018-05-01T08:44:49.000-07:00,23143.0,,75.4,,,,,,,,,,,,,1.26,E1,0,60,0,59134,70727,29,59134,35991.0,19100,7,40027,30700
23,23,0,3,2018-04-30T11:43:28.000-07:00,RI,028xx,74.0,32000.0,92000.0,JOINT,2237,2877.0,75.2,0,0,2018-04-30T11:35:20.000-07:00,0,0.0,,CASH,6.26,7.08,2014-05-29T17:00:00.000-07:00,36.0,Wait staff,2018-05-31T10:00:00.000-07:00,11.12,709,705,6975.0,D,OWN,,,132529170,2018-05-01T10:00:00.000-07:00,F,0,1,1,381.13,21.85,,NOT_VERIFIED,NOT_VERIFIED,2018-05-01T10:00:00.000-07:00,10000.0,7410.0,148892994,,47,1,1,0,0.0,,,,,1.0,,5.0,,0,2,3,3,3,0,4,4,3,4,0.0,0,0,3,4,3,0,0,0,3,3,100,33.3,0,0,debt_consolidation,APPROVED,2018-05-01T07:43:44.000-07:00,8949.0,10655.0,74.0,0.0,0.0,2008-12-29T16:00:00.000-08:00,639.0,635.0,0.0,0.0,,3.0,5.0,1.0,60.9,1.36,D5,0,36,0,8949,12100,4,8949,0.0,11600,0,0,12100
